# 2023.11.28 created by TopoDroid v 6.1.43
# Nunley_Mountain_11_25_23_contra
# from to tape compass clino extend (declination undefined)
# units tape feet compass clino degrees
CCC10@Nunley_Mountain_11_25_23_contra,-,0.06,321.9,85.5,2,
CCC10@Nunley_Mountain_11_25_23_contra,-,1.17,249.9,-78.3,2,
CCC10@Nunley_Mountain_11_25_23_contra,-,57.12,201.3,-0.5,2,
CCC10@Nunley_Mountain_11_25_23_contra,-,56.88,201.3,-0.7,2,
CCC10@Nunley_Mountain_11_25_23_contra,-,56.96,201.3,-0.8,2,
CCC10@Nunley_Mountain_11_25_23_contra,CCC11@Nunley_Mountain_11_25_23_contra,94.43,191.3,-0.2,,-1,
CCC11@Nunley_Mountain_11_25_23_contra,CCC12@Nunley_Mountain_11_25_23_contra,26.25,199.5,3.4,,-1,
CCC12@Nunley_Mountain_11_25_23_contra,-,25.50,19.5,-3.1,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,111.97,83.3,38.6,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,72.20,273.4,43.8,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,3.31,88.3,-87.2,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,56.51,170.0,12.4,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,46.86,145.8,16.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,46.85,116.4,18.8,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,33.04,98.3,21.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,27.17,33.8,7.2,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,41.40,49.5,21.2,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,114.52,87.1,42.5,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,93.64,72.8,37.8,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,49.20,292.5,42.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,102.55,282.4,51.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,100.92,279.6,54.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,90.88,267.1,54.0,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,71.56,263.9,47.1,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,55.67,259.9,34.5,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,42.56,260.0,25.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,17.80,131.6,-11.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,16.40,148.1,-11.2,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,24.16,193.7,-8.3,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,9.68,195.8,-24.6,2,
CCC12@Nunley_Mountain_11_25_23_contra,-,5.04,14.7,-57.7,2,
CCC12@Nunley_Mountain_11_25_23_contra,CCC13@Nunley_Mountain_11_25_23_contra,33.74,180.1,11.8,,-1,
CCC13@Nunley_Mountain_11_25_23_contra,-,23.46,143.1,14.9,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,51.77,301.5,12.9,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,6.83,237.5,82.4,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,4.98,188.6,-57.0,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,55.91,297.3,10.9,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,54.69,280.8,5.6,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,61.56,262.0,3.3,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,33.73,0.1,-12.4,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,24.90,300.5,-22.4,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,41.37,265.9,-14.0,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,72.76,249.7,-7.4,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,51.65,255.4,-9.5,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,45.11,259.7,-12.1,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,20.79,257.9,-24.9,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,24.72,235.1,-17.5,2,
CCC13@Nunley_Mountain_11_25_23_contra,-,26.55,174.0,10.7,2,
CCC13@Nunley_Mountain_11_25_23_contra,CCC14@Nunley_Mountain_11_25_23_contra,44.35,227.0,-7.1,,-1,
CCC14@Nunley_Mountain_11_25_23_contra,-,44.39,46.7,7.5,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,45.09,129.3,11.2,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,47.68,313.4,11.2,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,12.11,226.2,81.2,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,3.60,135.8,-74.0,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,57.68,350.4,13.4,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,52.15,327.4,10.5,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,43.99,304.8,8.4,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,33.47,288.4,3.2,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,36.36,85.7,13.8,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,46.87,101.4,10.6,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,45.32,116.2,10.9,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,45.04,126.1,10.8,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,46.78,139.8,10.9,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,12.71,252.5,30.3,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,15.88,234.0,30.8,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,11.54,203.3,28.3,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,11.77,189.6,22.6,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,17.88,326.4,-13.2,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,25.17,294.3,-9.0,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,13.79,97.5,-15.3,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,24.02,142.9,-9.9,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,27.26,145.0,-8.1,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,10.20,158.0,-22.7,2,
CCC14@Nunley_Mountain_11_25_23_contra,-,24.16,156.8,-11.0,2,
CCC14@Nunley_Mountain_11_25_23_contra,CCC15@Nunley_Mountain_11_25_23_contra,30.05,137.2,-0.0,,-1,
CCC15@Nunley_Mountain_11_25_23_contra,-,29.83,317.8,-0.1,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,14.02,72.6,22.3,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,37.68,251.0,13.7,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,22.04,200.3,78.2,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,2.49,85.1,-69.5,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,60.66,248.7,11.1,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,51.65,226.7,8.1,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,60.18,219.3,7.5,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,15.61,145.2,36.9,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,17.42,166.9,30.3,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,39.09,246.9,12.1,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,48.94,229.8,7.9,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,58.96,208.5,9.2,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,31.35,192.9,-0.4,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,16.27,177.4,-6.7,2,
CCC15@Nunley_Mountain_11_25_23_contra,-,17.10,178.0,-7.0,2,
